"Customer ID","Number of Referrals","Tenure in Months",Offer,"Phone Service","Avg Monthly Long Distance Charges","Multiple Lines","Internet Type","Avg Monthly GB Download","Online Security","Online Backup","Device Protection Plan","Premium Tech Support","Streaming TV","Streaming Movies","Streaming Music","Unlimited Data",Contract,"Paperless Billing","Payment Method","Monthly Charge","Total Charges","Total Refunds","Total Extra Data Charges","Total Long Distance Charges","Total Revenue",City,"Zip Code",Latitude,Longitude,Population,Gender,Age,Married,"Number of Dependents","Satisfaction Score","Customer Status","Churn Label","Churn Score",CLTV,"Churn Category","Churn Reason"
8707-RMEZH,6,69,None,Yes,34.55,No,"Fiber Optic",19,Yes,Yes,No,No,No,Yes,No,Yes,"One Year",No,"Credit Card",87.3,6055.55,0,0,2383.95,8439.5,Tecate,91980,32.587557,-116.636816,91,Female,67,Yes,0,3,Stayed,No,69,4148,,
9373-WSLOY,1,33,None,No,0,No,DSL,4,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",50,1750.85,0,0,0,1750.85,Carlsbad,92008,33.148116,-117.306043,"35,582",Male,80,Yes,0,3,Stayed,No,65,5600,,
9819-FBNSV,8,37,None,Yes,23.54,No,"Fiber Optic",7,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",72.25,2575.45,0,0,870.98,3446.43,"El Cajon",92019,32.785165,-116.862648,"40,995",Male,75,Yes,0,3,Stayed,No,20,4121,,
9544-PYPSJ,1,62,None,Yes,45.76,Yes,"Fiber Optic",12,No,Yes,Yes,No,No,Yes,No,No,"Two Year",Yes,"Credit Card",96.1,6019.35,0,150,2837.12,9006.47,"El Cajon",92020,32.79697,-116.969082,"55,277",Female,67,Yes,2,4,Stayed,No,37,5868,,
3878-AVSOQ,0,1,None,Yes,17.6,No,"Fiber Optic",2,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",71.25,71.25,0,10,17.6,98.85,"La Jolla",92037,32.853743,-117.25034,"42,617",Female,68,No,0,4,Joined,No,49,5033,,
3258-SYSWS,0,72,None,Yes,24.67,Yes,"Fiber Optic",26,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",113.8,7845.8,0,0,1776.24,9622.04,Lakeside,92040,32.909873,-116.906774,"42,277",Male,75,No,0,3,Stayed,No,56,4598,,
0512-FLFDW,3,60,None,Yes,27.68,Yes,"Fiber Optic",26,No,No,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",100.5,6029,0,0,1660.8,7689.8,"Palomar Mountain",92060,33.309852,-116.823091,234,Female,74,Yes,0,5,Stayed,No,34,6442,,
2107-FBPTK,0,30,None,Yes,41.93,Yes,"Fiber Optic",21,No,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",104.1,3121.1,0,0,1257.9,4379,Ramona,92065,33.044541,-116.833922,"33,104",Female,80,No,0,4,Stayed,No,59,5655,,
1016-DJTSV,0,8,"Offer E",Yes,41.85,No,"Fiber Optic",5,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",69.7,572.85,0,0,334.8,907.65,Santee,92071,32.847336,-116.997605,"53,510",Male,66,No,0,4,Stayed,No,20,5242,,
5699-BNCAS,0,71,"Offer A",Yes,4.75,Yes,None,0,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",24.65,1766.75,0,0,337.25,2104,"Valley Center",92082,33.25283,-116.986079,"14,575",Male,79,No,0,3,Stayed,No,73,4788,,
2900-PHPLN,2,70,"Offer A",Yes,15.9,No,None,0,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.55,1462.05,0,0,1113,2575.05,Vista,92083,33.17494,-117.242761,"62,036",Female,73,Yes,0,3,Stayed,No,22,5209,,
4039-PIMHX,4,49,None,Yes,1.67,No,DSL,15,No,Yes,No,No,No,No,No,Yes,"Two Year",No,"Credit Card",49.8,2398.4,0,0,81.83,2480.23,"San Diego",92102,32.716007,-117.117462,"47,140",Male,74,Yes,0,3,Stayed,No,37,4306,,
7826-VVKWT,9,24,None,Yes,20.78,No,"Fiber Optic",23,No,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",96.55,2263.45,0,0,498.72,2762.17,"San Diego",92114,32.707892,-117.05512,"66,838",Female,69,Yes,1,5,Stayed,No,73,4309,,
5288-AHOUP,0,11,None,Yes,41.58,No,"Fiber Optic",3,No,No,No,No,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",78.5,874.2,0,0,457.38,1331.58,"Palm Desert",92260,33.694501,-116.412711,"29,340",Male,71,No,0,3,Stayed,No,51,4333,,
7134-HBPBS,0,72,"Offer A",Yes,26.87,Yes,"Fiber Optic",20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",108.1,7774.05,0,0,1934.64,9708.69,Adelanto,92301,34.667815,-117.536183,"18,980",Female,65,No,0,5,Stayed,No,71,4474,,
4415-WNGVR,3,12,None,Yes,37.15,No,DSL,13,Yes,No,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",79.2,943.85,0,20,445.8,1409.65,Daggett,92327,34.875144,-116.821698,678,Female,73,Yes,0,4,Stayed,No,42,3355,,
1309-XGFSN,1,52,None,Yes,7.04,Yes,DSL,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",80.85,4079.55,0,0,366.08,4445.63,"Pinon Hills",92372,34.459322,-117.629729,"4,280",Male,72,Yes,1,3,Stayed,No,76,6090,,
0650-BWOZN,0,18,None,Yes,7.51,No,"Fiber Optic",24,No,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",73.55,1359.45,0,0,135.18,1494.63,Aguanga,92536,33.482243,-116.827173,"2,433",Female,71,No,0,3,Stayed,No,66,5313,,
4304-XUMGI,3,50,None,Yes,32.9,Yes,DSL,18,Yes,Yes,Yes,No,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",75.15,3822.45,0,0,1645,5467.45,"Moreno Valley",92557,33.970661,-117.255039,"46,214",Male,74,Yes,2,4,Stayed,No,34,6084,,
9481-IEBZY,6,72,"Offer A",Yes,30.3,Yes,"Fiber Optic",14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Credit Card",112.9,8061.5,0,20,2181.6,10263.1,Nuevo,92567,33.82769,-117.102244,"7,344",Male,69,Yes,0,3,Stayed,No,29,5569,,
1080-BWSYE,0,64,None,Yes,29.43,Yes,None,0,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.65,1740.8,0,0,1883.52,3624.32,Irvine,92618,33.667145,-117.732135,"6,301",Male,76,Yes,0,5,Stayed,No,36,6469,,
3786-WOVKF,8,72,"Offer A",Yes,7.85,Yes,"Fiber Optic",20,Yes,Yes,No,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",106.85,7677.4,0,100,565.2,8342.6,Anaheim,92807,33.848733,-117.788357,"36,301",Female,69,Yes,0,4,Stayed,No,58,4768,,
5816-SCGFC,0,7,None,Yes,11.01,No,Cable,18,No,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",51.3,419.35,0,0,77.07,496.42,Fullerton,92835,33.902211,-117.914922,"21,157",Female,73,No,0,4,Stayed,No,46,3660,,
9278-VZKCD,1,52,None,Yes,4.11,Yes,"Fiber Optic",17,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",109.1,5647.95,0,0,213.72,5861.67,Norco,92860,33.925833,-117.559639,"22,443",Female,67,Yes,0,5,Stayed,No,49,4428,,
8261-GWDBQ,1,60,None,Yes,4.06,Yes,"Fiber Optic",11,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",116.05,6925.9,0,0,243.6,7169.5,Corona,92880,33.918043,-117.617809,"16,998",Female,70,Yes,0,3,Stayed,No,77,4734,,
6173-GOLSU,4,67,"Offer A",Yes,7.2,Yes,"Fiber Optic",23,No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",94.65,6079,0,0,482.4,6561.4,"Oak View",93022,34.404544,-119.302118,"6,503",Male,79,Yes,0,4,Stayed,No,47,4228,,
8720-RQSBJ,0,1,"Offer E",Yes,28.67,No,DSL,4,No,No,No,No,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",44,44,0,0,28.67,72.67,Armona,93202,36.315979,-119.710852,"2,872",Male,69,No,0,4,Joined,No,46,4320,,
7225-CBZPL,7,17,None,Yes,46.44,Yes,"Fiber Optic",13,No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",94.8,1563.9,0,0,789.48,2353.38,Earlimart,93219,35.858054,-119.305858,"9,318",Male,79,Yes,0,3,Stayed,No,49,4831,,
3692-JHONH,9,52,None,Yes,27.74,Yes,"Fiber Optic",18,No,Yes,Yes,No,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",106.5,5621.85,0,90,1442.48,7154.33,"Kettleman City",93239,35.996923,-120.000951,"1,809",Female,70,Yes,0,5,Stayed,No,57,4499,,
1200-TUZHR,0,8,"Offer E",Yes,44.63,Yes,"Fiber Optic",29,No,No,No,No,No,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",85.2,695.75,0,0,357.04,1052.79,Posey,93260,35.861928,-118.636698,266,Female,70,No,0,4,Stayed,No,53,2565,,
7130-CTCUS,5,16,None,Yes,35.53,No,DSL,23,Yes,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",54.55,825.1,0,0,568.48,1393.58,Springville,93265,36.245926,-118.693138,"3,546",Male,79,Yes,0,3,Stayed,No,34,3324,,
0420-HLGXF,0,39,None,Yes,10.03,Yes,"Fiber Optic",13,No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",99.75,4036,0,0,391.17,4427.17,Visalia,93291,36.391777,-119.372842,"36,718",Female,72,No,0,3,Stayed,No,58,3860,,
3657-COGMW,0,52,None,Yes,11.01,Yes,"Fiber Optic",18,Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Credit Card",108.1,5839.3,0,0,572.52,6411.82,"San Luis Obispo",93405,35.236549,-120.727344,"31,982",Female,76,No,0,4,Stayed,No,69,4251,,
4334-HOWRP,1,72,"Offer A",No,0,No,DSL,7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",64.95,4546,0,30,0,4576,Cambria,93428,35.591387,-121.032256,"6,526",Male,70,Yes,0,3,Stayed,No,78,4049,,
4098-NAUKP,1,68,"Offer A",Yes,20.31,Yes,"Fiber Optic",13,No,Yes,Yes,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",84.65,5683.6,0,0,1381.08,7064.68,Oceano,93445,35.059695,-120.604741,"7,435",Male,70,Yes,1,3,Stayed,No,72,6404,,
3308-JSGML,3,59,None,No,0,No,Cable,6,Yes,No,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",64.05,3886.85,0,0,0,3886.85,Shandon,93461,35.634488,-120.293534,"1,255",Male,77,Yes,0,3,Stayed,No,49,6306,,
6199-IWKGC,5,46,None,Yes,21.46,Yes,"Fiber Optic",15,No,No,No,Yes,Yes,Yes,No,Yes,"One Year",No,"Bank Withdrawal",100.25,4753.85,0,0,987.16,5741.01,Benton,93512,37.653947,-118.231443,340,Female,71,Yes,0,5,Stayed,No,59,5453,,
2675-DHUTR,8,58,None,Yes,31.11,Yes,"Fiber Optic",4,No,Yes,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",98.9,5780.7,0,0,1804.38,7585.08,"Big Pine",93513,37.245505,-118.062943,"1,826",Male,80,Yes,0,3,Stayed,No,21,4993,,
7446-YPODE,0,11,None,Yes,48.33,Yes,DSL,17,Yes,Yes,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",60.25,662.95,0,120,531.63,1314.58,Bridgeport,93517,38.184583,-119.286558,826,Male,75,No,0,3,Stayed,No,23,5296,,
9522-BNTHX,0,34,None,No,0,No,DSL,28,No,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",56.25,1765.95,0,0,0,1765.95,Caliente,93518,35.358953,-118.527064,"1,022",Female,72,No,0,3,Stayed,No,32,5597,,
0531-ZZJWQ,6,55,None,Yes,42.9,Yes,"Fiber Optic",27,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",74,4052.4,0,0,2359.5,6411.9,Fallbrook,92028,33.362575,-117.299644,"42,239",Male,68,Yes,0,5,Stayed,No,54,4958,,
2688-BHGOG,0,9,"Offer E",Yes,24.85,No,"Fiber Optic",15,No,No,No,No,No,Yes,No,No,"Two Year",Yes,"Bank Withdrawal",79.55,718.55,0,10,223.65,952.2,Olancha,93549,36.296851,-117.865469,318,Male,73,No,0,5,Stayed,No,76,5811,,
0916-QOFDP,5,14,None,Yes,14.39,Yes,"Fiber Optic",30,No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",95.8,1346.3,0,0,201.46,1547.76,Randsburg,93554,35.405722,-117.773354,117,Female,79,Yes,1,3,Stayed,No,29,3471,,
8910-LEDAG,2,34,None,Yes,12.98,No,"Fiber Optic",8,No,No,No,No,No,No,No,Yes,"Two Year",No,"Credit Card",71.55,2427.35,0,0,441.32,2868.67,Prather,93651,37.007238,-119.505661,"1,314",Male,72,Yes,0,3,Stayed,No,72,3583,,
3452-GWUIN,10,19,None,Yes,19.57,Yes,"Fiber Optic",27,No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",94.95,1760.25,0,0,371.83,2132.08,"Raisin City",93652,36.594542,-119.905245,265,Female,78,Yes,0,5,Stayed,No,40,5316,,
7278-CKDNC,0,24,None,Yes,46.13,Yes,"Fiber Optic",23,No,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",80.5,2088.45,0,0,1107.12,3195.57,Fresno,93701,36.749403,-119.787574,"13,858",Male,76,No,0,4,Stayed,No,40,4422,,
8450-UYIBU,0,35,None,No,0,No,Cable,26,No,No,Yes,No,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",39.85,1434.6,0,0,0,1434.6,Fresno,93703,36.768774,-119.762633,"31,180",Female,77,No,0,4,Stayed,No,60,2030,,
3836-FZSDJ,0,71,"Offer A",Yes,22.19,Yes,None,0,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.85,1901,0,0,1575.49,3476.49,Fresno,93720,36.878709,-119.7645,"45,087",Male,69,Yes,0,5,Stayed,No,53,4367,,
0187-QSXOE,8,7,None,Yes,41.97,No,"Fiber Optic",11,No,No,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",89,605.45,0,0,293.79,899.24,Fresno,93725,36.623632,-119.741322,"21,010",Male,71,Yes,0,4,Stayed,No,36,5711,,
7733-UDMTP,0,57,"Offer B",No,0,No,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",55,3094.05,0,0,0,3094.05,Fresno,93726,36.793601,-119.761131,"39,148",Female,65,No,0,4,Stayed,No,76,4622,,
6904-JLBGY,0,72,"Offer A",Yes,14.94,Yes,"Fiber Optic",30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",117.35,8436.25,0,0,1075.68,9511.93,Salinas,93905,36.667794,-121.601306,"58,548",Female,78,No,0,4,Stayed,No,71,4008,,
6917-YACBP,0,59,"Offer B",Yes,25.57,Yes,"Fiber Optic",5,Yes,Yes,Yes,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",89.75,5496.9,0,0,1508.63,7005.53,Escondido,92027,33.141265,-116.967221,"48,690",Female,80,No,0,3,Stayed,No,70,5170,,
4223-WOZCM,0,2,"Offer E",Yes,37.97,No,DSL,9,No,No,Yes,No,No,No,No,Yes,"Two Year",No,"Mailed Check",49.95,107.1,0,0,75.94,183.04,Carmel,93923,36.460611,-121.852507,"13,121",Male,71,No,0,5,Joined,No,78,5251,,
5917-RYRMG,0,32,None,Yes,25.89,No,None,0,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.8,587.7,0,0,828.48,1416.18,Jolon,93928,35.930782,-121.189757,254,Male,79,No,0,4,Stayed,No,78,3836,,
8224-DWCKX,0,12,None,Yes,43.4,Yes,"Fiber Optic",24,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",73.3,828.05,0,0,520.8,1348.85,Burlingame,94010,37.57028,-122.365778,"40,346",Male,78,No,0,4,Stayed,No,38,5159,,
1768-HNVGJ,0,45,"Offer B",Yes,18.46,Yes,Cable,3,Yes,No,No,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",70.05,3062.45,0,0,830.7,3893.15,"Mountain View",94043,37.419725,-122.062947,"27,822",Female,80,No,0,3,Stayed,No,43,4223,,
4395-PZMSN,0,5,"Offer E",Yes,18.38,No,"Fiber Optic",15,No,Yes,No,No,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",85.55,408.5,0,0,91.9,500.4,"San Gregorio",94074,37.331762,-122.341444,291,Male,67,No,0,4,Stayed,No,48,2850,,
5446-DKWYW,9,61,"Offer B",Yes,39.31,Yes,DSL,10,No,No,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",65.2,3965.05,0,0,2397.91,6362.96,"San Francisco",94103,37.773147,-122.411287,"23,036",Female,74,Yes,1,4,Stayed,No,30,6238,,
8107-KNCIM,8,14,None,Yes,45.46,Yes,"Fiber Optic",4,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.1,1013.35,0,0,636.44,1649.79,"San Francisco",94111,37.801776,-122.402293,"3,337",Male,73,Yes,0,4,Stayed,No,66,3771,,
5451-YHYPW,2,72,"Offer A",Yes,44.89,Yes,"Fiber Optic",24,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",115.75,8443.7,0,120,3232.08,11795.78,"San Francisco",94129,37.797526,-122.464531,"2,240",Female,75,Yes,0,3,Stayed,No,50,6205,,
7629-WFGLW,10,56,"Offer B",Yes,11.55,Yes,"Fiber Optic",27,Yes,Yes,Yes,Yes,No,No,No,Yes,"One Year",No,"Bank Withdrawal",95.65,5471.75,21.71,0,646.8,6096.84,"Palo Alto",94301,37.444314,-122.149996,"16,198",Female,80,Yes,0,3,Stayed,No,20,6335,,
8818-DOPVL,0,46,"Offer B",Yes,41.17,Yes,"Fiber Optic",30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",104.45,4863.85,36.78,0,1893.82,6720.89,"El Cerrito",94530,37.924838,-122.289145,"23,141",Female,65,No,0,3,Stayed,No,76,4103,,
7044-YAACC,5,4,None,Yes,6.03,No,"Fiber Optic",8,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",70.2,280.35,30.75,0,24.12,273.72,Napa,94559,38.232389,-122.324944,"26,894",Male,70,Yes,0,5,Stayed,No,53,4444,,
8189-XRIKE,0,32,"Offer C",Yes,31.57,No,"Fiber Optic",4,No,No,No,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",90.95,2897.95,25.55,0,1010.24,3882.64,Newark,94560,37.504133,-122.032347,"42,491",Female,80,No,0,4,Stayed,No,52,5936,,
3740-RLMVT,7,67,"Offer A",Yes,42.07,No,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.95,4119.4,17.19,0,2818.69,6920.9,"Saint Helena",94574,38.581354,-122.296283,"9,423",Male,79,Yes,0,3,Stayed,No,41,5792,,
2186-QZEYA,0,29,"Offer C",Yes,8.88,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",58.55,1718.95,33.1,0,257.52,1943.37,"San Leandro",94579,37.687264,-122.15728,"19,815",Female,68,No,0,3,Stayed,No,30,2044,,
5599-HVLTW,0,14,None,Yes,7.34,Yes,"Fiber Optic",3,No,No,Yes,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",80.35,1058.1,32.71,0,102.76,1128.15,Oakland,94609,37.834341,-122.26437,"21,097",Female,73,No,0,4,Stayed,No,39,3276,,
9208-OLGAQ,0,18,None,Yes,25.7,No,"Fiber Optic",23,No,No,Yes,No,No,Yes,No,No,"Two Year",Yes,"Bank Withdrawal",84.95,1443.65,4.76,70,462.6,1971.49,Berkeley,94709,37.878554,-122.26609,"10,147",Female,70,No,0,4,Stayed,No,74,3878,,
3244-CQPHU,0,72,"Offer A",Yes,14.12,Yes,"Fiber Optic",23,Yes,Yes,No,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.1,7746.7,44.81,0,1016.64,8718.53,Berkeley,94710,37.872902,-122.303708,"8,157",Female,77,No,0,4,Stayed,No,57,5232,,
2674-MLXMN,0,71,"Offer A",Yes,34.36,Yes,"Fiber Optic",13,No,Yes,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",99.65,6951.15,3.33,0,2439.56,9387.38,Richmond,94801,37.945288,-122.383941,"28,450",Female,73,No,0,4,Stayed,No,77,4241,,
9708-HPXWZ,0,5,None,No,0,No,DSL,4,No,No,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",45.4,214.75,0,0,0,214.75,"El Sobrante",94803,37.963995,-122.288296,"25,399",Male,74,No,0,5,Stayed,No,68,2599,,
5792-JALQC,0,52,"Offer B",Yes,34,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",59.85,3103.25,19.16,0,1768,4852.09,"San Rafael",94901,37.972662,-122.491452,"40,239",Female,78,No,0,3,Stayed,No,71,5085,,
2675-OTVVJ,5,31,"Offer C",Yes,46.06,Yes,"Fiber Optic",18,Yes,No,No,No,Yes,No,No,Yes,"Two Year",No,"Bank Withdrawal",89.45,2807.65,31.58,0,1427.86,4203.93,Novato,94945,38.135897,-122.563683,"16,429",Male,76,Yes,0,4,Stayed,No,68,5597,,
0537-QYZZN,6,24,"Offer C",Yes,4.06,Yes,"Fiber Optic",28,Yes,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",79.85,1857.75,0,0,97.44,1955.19,Petaluma,94952,38.237018,-122.77872,"31,930",Male,66,Yes,2,3,Stayed,No,36,3412,,
3340-QBBFM,9,36,"Offer C",Yes,47.16,No,DSL,28,No,No,Yes,Yes,No,No,No,Yes,"One Year",No,"Credit Card",54.1,1992.85,1.09,0,1697.76,3689.52,Petaluma,94954,38.235021,-122.557332,"35,419",Male,65,Yes,0,3,Stayed,No,48,4017,,
2277-VWCNI,0,4,None,Yes,31.13,Yes,DSL,15,No,No,No,No,No,No,No,Yes,"Two Year",No,"Mailed Check",48.75,179.85,0,0,124.52,304.37,Brookdale,95007,37.106902,-122.100006,"1,007",Female,65,No,0,3,Stayed,No,25,3048,,
7576-JMYWV,7,46,"Offer B",Yes,20.42,Yes,"Fiber Optic",16,Yes,Yes,No,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.2,4972.1,0,0,939.32,5911.42,"San Martin",95046,37.084697,-121.606417,"5,671",Female,76,Yes,1,3,Stayed,No,55,4162,,
5227-JSCFE,9,71,"Offer A",No,0,No,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",46.35,3353.4,18.64,0,0,3334.76,"Scotts Valley",95066,37.070177,-122.010077,"14,574",Male,74,Yes,0,4,Stayed,No,28,5421,,
1608-GMEWB,0,45,"Offer B",Yes,15.65,Yes,"Fiber Optic",18,No,No,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",93.9,4200.25,0,0,704.25,4904.5,Stockton,95215,37.946282,-121.139499,"23,789",Male,76,No,0,4,Stayed,No,58,3960,,
2665-NPTGL,8,26,"Offer C",Yes,18.66,Yes,"Fiber Optic",11,No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",98.1,2510.7,44.17,0,485.16,2951.69,"Sheep Ranch",95250,38.244806,-120.417301,88,Female,79,Yes,0,4,Stayed,No,38,3114,,
0442-ZXKVS,2,54,"Offer B",Yes,43.71,Yes,"Fiber Optic",12,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",115.6,6431.05,0,0,2360.34,8791.39,Denair,95316,37.524721,-120.757977,"5,513",Female,79,Yes,0,3,Stayed,No,45,4337,,
0575-CUQOV,10,60,"Offer B",Yes,17.05,No,"Fiber Optic",21,No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",97.95,5867,0,0,1023,6890,Hilmar,95324,37.394536,-120.890747,"7,177",Male,76,Yes,0,4,Stayed,No,29,6150,,
5329-KRDTM,4,72,"Offer A",Yes,33.68,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",77.35,5396.25,0,0,2424.96,7821.21,"Long Barn",95335,38.109125,-120.078597,683,Male,73,Yes,0,4,Stayed,No,29,6202,,
0707-HOVVN,0,70,"Offer A",Yes,47.27,Yes,Cable,3,No,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.5,5212.65,0,0,3308.9,8521.55,"Mi Wuk Village",95346,38.121601,-120.133915,"1,278",Female,79,No,0,4,Stayed,No,62,6024,,
9518-XXBXE,7,10,None,Yes,25.13,No,"Fiber Optic",30,Yes,No,No,No,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",75.3,720.45,0,0,251.3,971.75,Patterson,95363,37.410236,-121.320337,"15,536",Male,80,Yes,0,4,Stayed,No,41,4254,,
0423-UDIJQ,0,9,None,Yes,7.11,No,DSL,12,No,No,No,Yes,No,No,No,Yes,"Two Year",No,"Mailed Check",49.2,447.9,0,0,63.99,511.89,Snelling,95369,37.521708,-120.426843,"1,158",Male,74,No,0,4,Stayed,No,22,2145,,
9029-FEGVJ,2,32,"Offer C",Yes,2.17,Yes,"Fiber Optic",11,No,No,Yes,No,No,No,No,Yes,"Two Year",No,"Mailed Check",79.3,2570,0,0,69.44,2639.44,Escondido,92027,33.141265,-116.967221,"48,690",Female,68,Yes,0,3,Stayed,No,27,5242,,
8999-XXGNS,7,72,"Offer A",Yes,18.15,Yes,"Fiber Optic",16,No,Yes,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Credit Card",105.75,7629.85,0,80,1306.8,9016.65,Healdsburg,95448,38.618347,-122.908422,"17,979",Female,70,Yes,0,5,Stayed,No,53,5832,,
0471-ARVMX,8,62,"Offer B",Yes,22.74,Yes,"Fiber Optic",18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.85,6312.9,0,0,1409.88,7722.78,Kelseyville,95451,38.93496,-122.792243,"9,902",Female,70,Yes,0,3,Stayed,No,68,5061,,
7524-VRLPL,0,69,"Offer A",Yes,13.36,Yes,Cable,10,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",74.1,5031,0,0,921.84,5952.84,Manchester,95459,38.966713,-123.586412,586,Male,71,No,0,3,Stayed,No,34,4204,,
